DBS0237031	DBS0238585	07-SEP-07
DBS0237031	DBS0238747	09-NOV-07
DBS0237032	DBS0235520	25-JUL-03
DBS0237032	DBS0235521	23-SEP-03
DBS0237032	DBS0235529	24-SEP-03
DBS0237032	DBS0235519	12-DEC-03
DBS0237032	DBS0235530	24-FEB-04
DBS0237032	DBS0235518	03-JUN-04
DBS0237032	DBS0235528	08-SEP-04
DBS0237032	DBS0235527	03-NOV-04
DBS0237032	DBS0235516	08-APR-05
DBS0237032	DBS0235524	15-APR-05
DBS0237032	DBS0235526	28-JUN-05
DBS0237032	DBS0235523	21-SEP-05
DBS0237032	DBS0235525	19-OCT-05
DBS0237032	DBS0235531	19-OCT-05
DBS0237032	DBS0237699	09-DEC-05
DBS0237032	DBS0235522	22-DEC-05
DBS0237032	DBS0235517	25-MAY-06
DBS0237032	DBS0235532	25-MAY-06
DBS0237032	DBS0237914	01-JUN-06
DBS0237032	DBS0238015	13-APR-07
DBS0237032	DBS0238585	07-SEP-07
DBS0237032	DBS0238747	09-NOV-07
DBS0237216	DBS0235520	25-JUL-03
DBS0237216	DBS0235521	23-SEP-03
DBS0237216	DBS0235529	24-SEP-03
DBS0237216	DBS0235519	12-DEC-03
DBS0237216	DBS0235530	24-FEB-04
DBS0237216	DBS0235518	03-JUN-04
DBS0237216	DBS0235528	08-SEP-04
DBS0237216	DBS0235527	03-NOV-04
DBS0237216	DBS0235516	08-APR-05
DBS0237216	DBS0235524	15-APR-05
DBS0237216	DBS0235526	28-JUN-05
DBS0237216	DBS0235523	21-SEP-05
DBS0237216	DBS0235525	19-OCT-05
DBS0237216	DBS0235531	19-OCT-05
DBS0237216	DBS0237699	09-DEC-05
DBS0237216	DBS0235522	22-DEC-05
DBS0237216	DBS0235517	25-MAY-06
DBS0237216	DBS0235532	25-MAY-06
DBS0237216	DBS0237914	01-JUN-06
DBS0237216	DBS0238015	13-APR-07
DBS0237216	DBS0238585	07-SEP-07
DBS0237216	DBS0238747	09-NOV-07
DBS0236004	DBS0235520	25-JUL-03
DBS0236004	DBS0235521	23-SEP-03
DBS0236004	DBS0235529	24-SEP-03
DBS0236004	DBS0235519	12-DEC-03
DBS0236004	DBS0235530	24-FEB-04
DBS0236004	DBS0235518	03-JUN-04
DBS0236004	DBS0235528	08-SEP-04
DBS0236004	DBS0235527	03-NOV-04
DBS0236004	DBS0235516	08-APR-05
DBS0236004	DBS0235524	15-APR-05
DBS0236004	DBS0235526	28-JUN-05
DBS0236004	DBS0235523	21-SEP-05
DBS0236004	DBS0235525	19-OCT-05
DBS0236004	DBS0235531	19-OCT-05
DBS0236004	DBS0237699	09-DEC-05
DBS0236004	DBS0235522	22-DEC-05
DBS0236004	DBS0235517	25-MAY-06
DBS0236004	DBS0235532	25-MAY-06
DBS0236004	DBS0237914	01-JUN-06
DBS0236004	DBS0238015	13-APR-07
DBS0236004	DBS0238585	07-SEP-07
DBS0236004	DBS0238747	09-NOV-07
DBS0235664	DBS0235551
DBS0235673	DBS0235551
DBS0235665	DBS0236231
DBS0236513	DBS0236231
DBS0236704	DBS0237914
DBS0235471	DBS0237090
DBS0236835	DBS0235551	03-FEB-04
DBS0236835	DBS0235549	24-FEB-04
DBS0236835	DBS0235554	10-MAR-04
DBS0236835	DBS0235553	26-APR-04
DBS0236835	DBS0235550	17-NOV-05
DBS0236835	DBS0237701	09-DEC-05
DBS0236835	DBS0235552	03-MAY-06
DBS0236835	DBS0237637	26-JAN-07
DBS0236835	DBS0266714	28-MAY-08
DBS0236835	DBS0302402	12-AUG-08
DBS0237112	DBS0235520	25-JUL-03
DBS0237112	DBS0235521	23-SEP-03
DBS0237112	DBS0235529	24-SEP-03
DBS0237112	DBS0235519	12-DEC-03
DBS0237112	DBS0235530	24-FEB-04
DBS0237112	DBS0235518	03-JUN-04
DBS0237112	DBS0235528	08-SEP-04
DBS0237112	DBS0235527	03-NOV-04
DBS0237112	DBS0235516	08-APR-05
DBS0237112	DBS0235524	15-APR-05
DBS0237112	DBS0235526	28-JUN-05
DBS0237112	DBS0235523	21-SEP-05
DBS0237112	DBS0235525	19-OCT-05
DBS0237112	DBS0235531	19-OCT-05
DBS0237112	DBS0237699	09-DEC-05
DBS0237112	DBS0235522	22-DEC-05
DBS0237112	DBS0235517	25-MAY-06
DBS0237112	DBS0235532	25-MAY-06
DBS0237112	DBS0237914	01-JUN-06
DBS0237112	DBS0238015	13-APR-07
DBS0237112	DBS0238585	07-SEP-07
DBS0237112	DBS0238747	09-NOV-07
DBS0237057	DBS0235520	25-JUL-03
DBS0237057	DBS0235521	23-SEP-03
DBS0237057	DBS0235529	24-SEP-03
DBS0237057	DBS0235519	12-DEC-03
DBS0237057	DBS0235530	24-FEB-04
DBS0237057	DBS0235518	03-JUN-04
DBS0237057	DBS0235528	08-SEP-04
DBS0237057	DBS0235527	03-NOV-04
DBS0237057	DBS0235516	08-APR-05
DBS0237057	DBS0235524	15-APR-05
DBS0237057	DBS0235526	28-JUN-05
DBS0237057	DBS0235523	21-SEP-05
DBS0237057	DBS0235525	19-OCT-05
DBS0237057	DBS0235531	19-OCT-05
DBS0237057	DBS0237699	09-DEC-05
DBS0237057	DBS0235522	22-DEC-05
DBS0237057	DBS0235517	25-MAY-06
DBS0237057	DBS0235532	25-MAY-06
DBS0237057	DBS0237914	01-JUN-06
DBS0237057	DBS0238015	13-APR-07
DBS0237057	DBS0238585	07-SEP-07
DBS0237057	DBS0238747	09-NOV-07
DBS0236600	DBS0236926
DBS0236780	DBS0235543
DBS0236781	DBS0236926
DBS0236926	DBS0236454	25-MAR-04
DBS0235701	DBS0235542
DBS0236379	DBS0236449	01-FEB-94
DBS0236379	DBS0236445	23-OCT-03
DBS0236379	DBS0236446	25-MAR-04
DBS0236379	DBS0236447	13-MAY-05
DBS0236379	DBS0236448	28-JUN-05
DBS0236379	DBS0236450	27-SEP-05
DBS0236380	DBS0235541	27-JAN-05
DBS0236380	DBS0235542	14-JUN-05
DBS0236380	DBS0237700	09-DEC-05
DBS0236380	DBS0235539	16-MAR-06
DBS0236380	DBS0235543	10-MAY-06
DBS0236380	DBS0235540	25-MAY-06
DBS0235415	DBS0235699	01-JAN-93
DBS0235415	DBS0235696	15-JUL-03
DBS0235415	DBS0235700	18-FEB-04
DBS0235415	DBS0235697	10-AUG-04
DBS0235415	DBS0235698	02-SEP-05
DBS0235415	DBS0235701	19-JAN-06
DBS0235415	DBS0238586	07-SEP-07
DBS0235415	DBS0266325	21-FEB-08
DBS0237170	DBS0235546	11-MAY-06
DBS0237170	DBS0304614	03-NOV-08
DBS0237173	DBS0235546	11-MAY-06
DBS0237173	DBS0304614	03-NOV-08
DBS0237168	DBS0235546	11-MAY-06
DBS0237168	DBS0304614	03-NOV-08
DBS0237169	DBS0235546	11-MAY-06
DBS0237169	DBS0304614	03-NOV-08
DBS0237171	DBS0235546	11-MAY-06
DBS0237171	DBS0304614	03-NOV-08
DBS0236928	DBS0238015
DBS0235546	DBS0235699	01-JAN-93
DBS0235546	DBS0235696	15-JUL-03
DBS0235546	DBS0235700	18-FEB-04
DBS0235546	DBS0235697	10-AUG-04
DBS0235546	DBS0235698	02-SEP-05
DBS0235546	DBS0235701	19-JAN-06
DBS0235546	DBS0238586	07-SEP-07
DBS0235546	DBS0266325	21-FEB-08
DBS0236165	DBS0235534
DBS0236170	DBS0235534
DBS0236187	DBS0235534
DBS0236178	DBS0235534	01-DEC-05
DBS0236178	DBS0235535	26-JAN-06
DBS0236180	DBS0235534	01-DEC-05
DBS0236180	DBS0235535	26-JAN-06
DBS0235598	DBS0235534
DBS0235599	DBS0235600
DBS0235499	DBS0235498	29-NOV-05
DBS0235499	DBS0237987
DBS0236873	DBS0235699	01-JAN-93
DBS0236873	DBS0235696	15-JUL-03
DBS0236873	DBS0235700	18-FEB-04
DBS0236873	DBS0235697	10-AUG-04
DBS0236873	DBS0235698	02-SEP-05
DBS0236873	DBS0235701	19-JAN-06
DBS0236873	DBS0238586	07-SEP-07
DBS0236873	DBS0266325	21-FEB-08
DBS0237108	DBS0235520	25-JUL-03
DBS0237108	DBS0235521	23-SEP-03
DBS0237108	DBS0235529	24-SEP-03
DBS0237108	DBS0235519	12-DEC-03
DBS0237108	DBS0235530	24-FEB-04
DBS0237108	DBS0235518	03-JUN-04
DBS0237108	DBS0235528	08-SEP-04
DBS0237108	DBS0235527	03-NOV-04
DBS0237108	DBS0235516	08-APR-05
DBS0237108	DBS0235524	15-APR-05
DBS0237108	DBS0235526	28-JUN-05
DBS0237108	DBS0235523	21-SEP-05
DBS0237108	DBS0235525	19-OCT-05
DBS0237108	DBS0235531	19-OCT-05
DBS0237108	DBS0237699	09-DEC-05
DBS0237108	DBS0235522	22-DEC-05
DBS0237108	DBS0235517	25-MAY-06
DBS0237108	DBS0235532	25-MAY-06
DBS0237108	DBS0237914	01-JUN-06
DBS0237108	DBS0238015	13-APR-07
DBS0237108	DBS0238585	07-SEP-07
DBS0237108	DBS0238747	09-NOV-07
DBS0236084	DBS0235541	27-JAN-05
DBS0236084	DBS0235542	14-JUN-05
DBS0236084	DBS0237700	09-DEC-05
DBS0236084	DBS0235539	16-MAR-06
DBS0236084	DBS0235543	10-MAY-06
DBS0236084	DBS0235540	25-MAY-06
DBS0236914	DBS0236449	01-FEB-94
DBS0236914	DBS0236445	23-OCT-03
DBS0236914	DBS0236446	25-MAR-04
DBS0236914	DBS0236447	13-MAY-05
DBS0236914	DBS0236448	28-JUN-05
DBS0236914	DBS0236450	27-SEP-05
DBS0236103	DBS0236449	01-FEB-94
DBS0236103	DBS0236445	23-OCT-03
DBS0236103	DBS0236446	25-MAR-04
DBS0236103	DBS0236447	13-MAY-05
DBS0236103	DBS0236448	28-JUN-05
DBS0236103	DBS0236450	27-SEP-05
DBS0236101	DBS0236449	01-FEB-94
DBS0236101	DBS0236445	23-OCT-03
DBS0236101	DBS0236446	25-MAR-04
DBS0236101	DBS0236447	13-MAY-05
DBS0236101	DBS0236448	28-JUN-05
DBS0236101	DBS0236450	27-SEP-05
DBS0236102	DBS0236449	01-FEB-94
DBS0236102	DBS0236445	23-OCT-03
DBS0236102	DBS0236446	25-MAR-04
DBS0236102	DBS0236447	13-MAY-05
DBS0236102	DBS0236448	28-JUN-05
DBS0236102	DBS0236450	27-SEP-05
DBS0236104	DBS0236449	01-FEB-94
DBS0236104	DBS0236445	23-OCT-03
DBS0236104	DBS0236446	25-MAR-04
DBS0236104	DBS0236447	13-MAY-05
DBS0236104	DBS0236448	28-JUN-05
DBS0236104	DBS0236450	27-SEP-05
DBS0237213	DBS0235520	25-JUL-03
DBS0237213	DBS0235521	23-SEP-03
DBS0237213	DBS0235529	24-SEP-03
DBS0237213	DBS0235519	12-DEC-03
DBS0237213	DBS0235530	24-FEB-04
DBS0237213	DBS0235518	03-JUN-04
DBS0237213	DBS0235528	08-SEP-04
DBS0237213	DBS0235527	03-NOV-04
DBS0237213	DBS0235516	08-APR-05
DBS0237213	DBS0235524	15-APR-05
DBS0237213	DBS0235526	28-JUN-05
DBS0237213	DBS0235523	21-SEP-05
DBS0237213	DBS0235525	19-OCT-05
DBS0237213	DBS0235531	19-OCT-05
DBS0237213	DBS0237699	09-DEC-05
DBS0237213	DBS0235522	22-DEC-05
DBS0237213	DBS0235517	25-MAY-06
DBS0237213	DBS0235532	25-MAY-06
DBS0237213	DBS0237914	01-JUN-06
DBS0237213	DBS0238015	13-APR-07
DBS0237213	DBS0238585	07-SEP-07
DBS0237213	DBS0238747	09-NOV-07
DBS0237212	DBS0235520	25-JUL-03
DBS0237212	DBS0235521	23-SEP-03
DBS0237212	DBS0235529	24-SEP-03
DBS0237212	DBS0235519	12-DEC-03
DBS0237212	DBS0235530	24-FEB-04
DBS0237212	DBS0235518	03-JUN-04
DBS0237212	DBS0235528	08-SEP-04
DBS0237212	DBS0235527	03-NOV-04
DBS0237212	DBS0235516	08-APR-05
DBS0237212	DBS0235524	15-APR-05
DBS0237212	DBS0235526	28-JUN-05
DBS0237212	DBS0235523	21-SEP-05
DBS0237212	DBS0235525	19-OCT-05
DBS0237212	DBS0235531	19-OCT-05
DBS0237212	DBS0237699	09-DEC-05
DBS0237212	DBS0235522	22-DEC-05
DBS0237212	DBS0235517	25-MAY-06
DBS0237212	DBS0235532	25-MAY-06
DBS0237212	DBS0237914	01-JUN-06
DBS0237212	DBS0238015	13-APR-07
DBS0237212	DBS0238585	07-SEP-07
DBS0237212	DBS0238747	09-NOV-07
DBS0237214	DBS0235520	25-JUL-03
DBS0237214	DBS0235521	23-SEP-03
DBS0237214	DBS0235529	24-SEP-03
DBS0237214	DBS0235519	12-DEC-03
DBS0237214	DBS0235530	24-FEB-04
DBS0237214	DBS0235518	03-JUN-04
DBS0237214	DBS0235528	08-SEP-04
DBS0237214	DBS0235527	03-NOV-04
DBS0237214	DBS0235516	08-APR-05
DBS0237214	DBS0235524	15-APR-05
DBS0237214	DBS0235526	28-JUN-05
DBS0237214	DBS0235523	21-SEP-05
DBS0237214	DBS0235525	19-OCT-05
DBS0237214	DBS0235531	19-OCT-05
DBS0237214	DBS0237699	09-DEC-05
DBS0237214	DBS0235522	22-DEC-05
DBS0237214	DBS0235517	25-MAY-06
DBS0237214	DBS0235532	25-MAY-06
DBS0237214	DBS0237914	01-JUN-06
DBS0237214	DBS0238015	13-APR-07
DBS0237214	DBS0238585	07-SEP-07
DBS0237214	DBS0238747	09-NOV-07
DBS0237215	DBS0235520	25-JUL-03
DBS0237215	DBS0235521	23-SEP-03
DBS0237215	DBS0235529	24-SEP-03
DBS0237215	DBS0235519	12-DEC-03
DBS0237215	DBS0235530	24-FEB-04
DBS0237215	DBS0235518	03-JUN-04
DBS0237215	DBS0235528	08-SEP-04
DBS0237215	DBS0235527	03-NOV-04
DBS0237215	DBS0235516	08-APR-05
DBS0237215	DBS0235524	15-APR-05
DBS0237215	DBS0235526	28-JUN-05
DBS0237215	DBS0235523	21-SEP-05
DBS0237215	DBS0235525	19-OCT-05
DBS0237215	DBS0235531	19-OCT-05
DBS0237215	DBS0237699	09-DEC-05
DBS0237215	DBS0235522	22-DEC-05
DBS0237215	DBS0235517	25-MAY-06
DBS0237215	DBS0235532	25-MAY-06
DBS0237215	DBS0237914	01-JUN-06
DBS0237215	DBS0238015	13-APR-07
DBS0237215	DBS0238585	07-SEP-07
DBS0237215	DBS0238747	09-NOV-07
DBS0237211	DBS0235520	25-JUL-03
DBS0237211	DBS0235521	23-SEP-03
DBS0237211	DBS0235529	24-SEP-03
DBS0237211	DBS0235519	12-DEC-03
DBS0237211	DBS0235530	24-FEB-04
DBS0237211	DBS0235518	03-JUN-04
DBS0237211	DBS0235528	08-SEP-04
DBS0237211	DBS0235527	03-NOV-04
DBS0237211	DBS0235516	08-APR-05
DBS0237211	DBS0235524	15-APR-05
DBS0237211	DBS0235526	28-JUN-05
DBS0237211	DBS0235523	21-SEP-05
DBS0237211	DBS0235525	19-OCT-05
DBS0237211	DBS0235531	19-OCT-05
DBS0237211	DBS0237699	09-DEC-05
DBS0237211	DBS0235522	22-DEC-05
DBS0237211	DBS0235517	25-MAY-06
DBS0237211	DBS0235532	25-MAY-06
DBS0237211	DBS0237914	01-JUN-06
DBS0237211	DBS0238015	13-APR-07
DBS0237211	DBS0238585	07-SEP-07
DBS0237211	DBS0238747	09-NOV-07
DBS0236850	DBS0237699
DBS0237129	DBS0237699
DBS0237128	DBS0237699
DBS0237124	DBS0237699
DBS0237132	DBS0237699
DBS0237131	DBS0237699
DBS0237126	DBS0235520	25-JUL-03
DBS0237126	DBS0235521	23-SEP-03
DBS0237126	DBS0235529	24-SEP-03
DBS0237126	DBS0235519	12-DEC-03
DBS0237126	DBS0235530	24-FEB-04
DBS0237126	DBS0235518	03-JUN-04
DBS0237126	DBS0235528	08-SEP-04
DBS0237126	DBS0235527	03-NOV-04
DBS0237126	DBS0235516	08-APR-05
DBS0237126	DBS0235524	15-APR-05
DBS0237126	DBS0235526	28-JUN-05
DBS0237126	DBS0235523	21-SEP-05
DBS0237126	DBS0235525	19-OCT-05
DBS0237126	DBS0235531	19-OCT-05
DBS0237126	DBS0237699	09-DEC-05
DBS0237126	DBS0235522	22-DEC-05
DBS0237126	DBS0235517	25-MAY-06
DBS0237126	DBS0235532	25-MAY-06
DBS0237126	DBS0237914	01-JUN-06
DBS0237126	DBS0238015	13-APR-07
DBS0237126	DBS0238585	07-SEP-07
DBS0237126	DBS0238747	09-NOV-07
DBS0237133	DBS0237699
DBS0236901	RIP3
DBS0236902	RIP3
DBS0237249	DBS0235520	25-JUL-03
DBS0237249	DBS0235521	23-SEP-03
DBS0237249	DBS0235529	24-SEP-03
DBS0237249	DBS0235519	12-DEC-03
DBS0237249	DBS0235530	24-FEB-04
DBS0237249	DBS0235518	03-JUN-04
DBS0237249	DBS0235528	08-SEP-04
DBS0237249	DBS0235527	03-NOV-04
DBS0237249	DBS0235516	08-APR-05
DBS0237249	DBS0235524	15-APR-05
DBS0237249	DBS0235526	28-JUN-05
DBS0237249	DBS0235523	21-SEP-05
DBS0237249	DBS0235525	19-OCT-05
DBS0237249	DBS0235531	19-OCT-05
DBS0237249	DBS0237699	09-DEC-05
DBS0237249	DBS0235522	22-DEC-05
DBS0237249	DBS0235517	25-MAY-06
DBS0237249	DBS0235532	25-MAY-06
DBS0237249	DBS0237914	01-JUN-06
DBS0237249	DBS0238015	13-APR-07
DBS0237249	DBS0238585	07-SEP-07
DBS0237249	DBS0238747	09-NOV-07
DBS0237151	kAX3
DBS0237230	DBS0235520	25-JUL-03
DBS0237230	DBS0235521	23-SEP-03
DBS0237230	DBS0235529	24-SEP-03
DBS0237230	DBS0235519	12-DEC-03
DBS0237230	DBS0235530	24-FEB-04
DBS0237230	DBS0235518	03-JUN-04
DBS0237230	DBS0235528	08-SEP-04
DBS0237230	DBS0235527	03-NOV-04
DBS0237230	DBS0235516	08-APR-05
DBS0237230	DBS0235524	15-APR-05
DBS0237230	DBS0235526	28-JUN-05
DBS0237230	DBS0235523	21-SEP-05
DBS0237230	DBS0235525	19-OCT-05
DBS0237230	DBS0235531	19-OCT-05
DBS0237230	DBS0237699	09-DEC-05
DBS0237230	DBS0235522	22-DEC-05
DBS0237230	DBS0235517	25-MAY-06
DBS0237230	DBS0235532	25-MAY-06
DBS0237230	DBS0237914	01-JUN-06
DBS0237230	DBS0238015	13-APR-07
DBS0237230	DBS0238585	07-SEP-07
DBS0237230	DBS0238747	09-NOV-07
DBS0237228	DBS0235541	27-JAN-05
DBS0237228	DBS0235542	14-JUN-05
DBS0237228	DBS0237700	09-DEC-05
DBS0237228	DBS0235539	16-MAR-06
DBS0237228	DBS0235543	10-MAY-06
DBS0237228	DBS0235540	25-MAY-06
DBS0236085	DBS0235541	27-JAN-05
DBS0236085	DBS0235542	14-JUN-05
DBS0236085	DBS0237700	09-DEC-05
DBS0236085	DBS0235539	16-MAR-06
DBS0236085	DBS0235543	10-MAY-06
DBS0236085	DBS0235540	25-MAY-06
DBS0237145	not specified
DBS0236106	DBS0236449	01-FEB-94
DBS0236106	DBS0236445	23-OCT-03
DBS0236106	DBS0236446	25-MAR-04
DBS0236106	DBS0236447	13-MAY-05
DBS0236106	DBS0236448	28-JUN-05
DBS0236106	DBS0236450	27-SEP-05
DBS0237146	not specified
DBS0236107	DBS0236449	01-FEB-94
DBS0236107	DBS0236445	23-OCT-03
DBS0236107	DBS0236446	25-MAR-04
DBS0236107	DBS0236447	13-MAY-05
DBS0236107	DBS0236448	28-JUN-05
DBS0236107	DBS0236450	27-SEP-05
DBS0236108	DBS0235699	01-JAN-93
DBS0236108	DBS0235696	15-JUL-03
DBS0236108	DBS0235700	18-FEB-04
DBS0236108	DBS0235697	10-AUG-04
DBS0236108	DBS0235698	02-SEP-05
DBS0236108	DBS0235701	19-JAN-06
DBS0236108	DBS0238586	07-SEP-07
DBS0236108	DBS0266325	21-FEB-08
DBS0236786	DBS0236449	01-FEB-94
DBS0236786	DBS0236445	23-OCT-03
DBS0236786	DBS0236446	25-MAR-04
DBS0236786	DBS0236447	13-MAY-05
DBS0236786	DBS0236448	28-JUN-05
DBS0236786	DBS0236450	27-SEP-05
DBS0236785	DBS0236786
DBS0236791	DBS0236786
DBS0236790	DBS0236786
DBS0236787	DBS0236786
DBS0236788	DBS0236786
DBS0236789	DBS0236786
DBS0235961	DBS0235534
DBS0235962	DBS0235534
DBS0235425	DBS0235424
DBS0235570	DBS0236312	24-MAR-04
DBS0235570	DBS0236313	11-AUG-04
DBS0235570	DBS0236314	15-NOV-05
DBS0236113	DBS0235520	25-JUL-03
DBS0236113	DBS0235521	23-SEP-03
DBS0236113	DBS0235529	24-SEP-03
DBS0236113	DBS0235519	12-DEC-03
DBS0236113	DBS0235530	24-FEB-04
DBS0236113	DBS0235518	03-JUN-04
DBS0236113	DBS0235528	08-SEP-04
DBS0236113	DBS0235527	03-NOV-04
DBS0236113	DBS0235516	08-APR-05
DBS0236113	DBS0235524	15-APR-05
DBS0236113	DBS0235526	28-JUN-05
DBS0236113	DBS0235523	21-SEP-05
DBS0236113	DBS0235525	19-OCT-05
DBS0236113	DBS0235531	19-OCT-05
DBS0236113	DBS0237699	09-DEC-05
DBS0236113	DBS0235522	22-DEC-05
DBS0236113	DBS0235517	25-MAY-06
DBS0236113	DBS0235532	25-MAY-06
DBS0236113	DBS0237914	01-JUN-06
DBS0236113	DBS0238015	13-APR-07
DBS0236113	DBS0238585	07-SEP-07
DBS0236113	DBS0238747	09-NOV-07
DBS0236114	DBS0237914
DBS0236115	DBS0236449	01-FEB-94
DBS0236115	DBS0236445	23-OCT-03
DBS0236115	DBS0236446	25-MAR-04
DBS0236115	DBS0236447	13-MAY-05
DBS0236115	DBS0236448	28-JUN-05
DBS0236115	DBS0236450	27-SEP-05
DBS0237167	DBS0236487
DBS0237127	DBS0237699
DBS0236857	AX2?
DBS0236919	NC4
DBS0237273	DBS0235520	25-JUL-03
DBS0237273	DBS0235521	23-SEP-03
DBS0237273	DBS0235529	24-SEP-03
DBS0237273	DBS0235519	12-DEC-03
DBS0237273	DBS0235530	24-FEB-04
DBS0237273	DBS0235518	03-JUN-04
DBS0237273	DBS0235528	08-SEP-04
DBS0237273	DBS0235527	03-NOV-04
DBS0237273	DBS0235516	08-APR-05
DBS0237273	DBS0235524	15-APR-05
DBS0237273	DBS0235526	28-JUN-05
DBS0237273	DBS0235523	21-SEP-05
DBS0237273	DBS0235525	19-OCT-05
DBS0237273	DBS0235531	19-OCT-05
DBS0237273	DBS0237699	09-DEC-05
DBS0237273	DBS0235522	22-DEC-05
DBS0237273	DBS0235517	25-MAY-06
DBS0237273	DBS0235532	25-MAY-06
DBS0237273	DBS0237914	01-JUN-06
DBS0237273	DBS0238015	13-APR-07
DBS0237273	DBS0238585	07-SEP-07
DBS0237273	DBS0238747	09-NOV-07
DBS0237293	DBS0235541	27-JAN-05
DBS0237293	DBS0235542	14-JUN-05
DBS0237293	DBS0237700	09-DEC-05
DBS0237293	DBS0235539	16-MAR-06
DBS0237293	DBS0235543	10-MAY-06
DBS0237293	DBS0235540	25-MAY-06
DBS0235569	carA-/carC- (RI9; ID:30)
DBS0236110	DBS0236531
DBS0236100	gpaB- (ID:138)
DBS0236013	DBS0235541	27-JAN-05
DBS0236013	DBS0235542	14-JUN-05
DBS0236013	DBS0237700	09-DEC-05
DBS0236013	DBS0235539	16-MAR-06
DBS0236013	DBS0235543	10-MAY-06
DBS0236013	DBS0235540	25-MAY-06
DBS0236862	DBS0235520	25-JUL-03
DBS0236862	DBS0235521	23-SEP-03
DBS0236862	DBS0235529	24-SEP-03
DBS0236862	DBS0235519	12-DEC-03
DBS0236862	DBS0235530	24-FEB-04
DBS0236862	DBS0235518	03-JUN-04
DBS0236862	DBS0235528	08-SEP-04
DBS0236862	DBS0235527	03-NOV-04
DBS0236862	DBS0235516	08-APR-05
DBS0236862	DBS0235524	15-APR-05
DBS0236862	DBS0235526	28-JUN-05
DBS0236862	DBS0235523	21-SEP-05
DBS0236862	DBS0235525	19-OCT-05
DBS0236862	DBS0235531	19-OCT-05
DBS0236862	DBS0237699	09-DEC-05
DBS0236862	DBS0235522	22-DEC-05
DBS0236862	DBS0235517	25-MAY-06
DBS0236862	DBS0235532	25-MAY-06
DBS0236862	DBS0237914	01-JUN-06
DBS0236862	DBS0238015	13-APR-07
DBS0236862	DBS0238585	07-SEP-07
DBS0236862	DBS0238747	09-NOV-07
DBS0236863	DBS0236449	01-FEB-94
DBS0236863	DBS0236445	23-OCT-03
DBS0236863	DBS0236446	25-MAR-04
DBS0236863	DBS0236447	13-MAY-05
DBS0236863	DBS0236448	28-JUN-05
DBS0236863	DBS0236450	27-SEP-05
DBS0236858	DBS0236863	07-OCT-08
DBS0237155	DBS0237699
DBS0237156	DBS0237699
DBS0237154	DBS0237699
DBS0237197	DBS0235520	25-JUL-03
DBS0237197	DBS0235521	23-SEP-03
DBS0237197	DBS0235529	24-SEP-03
DBS0237197	DBS0235519	12-DEC-03
DBS0237197	DBS0235530	24-FEB-04
DBS0237197	DBS0235518	03-JUN-04
DBS0237197	DBS0235528	08-SEP-04
DBS0237197	DBS0235527	03-NOV-04
DBS0237197	DBS0235516	08-APR-05
DBS0237197	DBS0235524	15-APR-05
DBS0237197	DBS0235526	28-JUN-05
DBS0237197	DBS0235523	21-SEP-05
DBS0237197	DBS0235525	19-OCT-05
DBS0237197	DBS0235531	19-OCT-05
DBS0237197	DBS0237699	09-DEC-05
DBS0237197	DBS0235522	22-DEC-05
DBS0237197	DBS0235517	25-MAY-06
DBS0237197	DBS0235532	25-MAY-06
DBS0237197	DBS0237914	01-JUN-06
DBS0237197	DBS0238015	13-APR-07
DBS0237197	DBS0238585	07-SEP-07
DBS0237197	DBS0238747	09-NOV-07
DBS0236493	DBS0236492	15-JUL-03
DBS0236493	DBS0238720
DBS0237117	DBS0235520	25-JUL-03
DBS0237117	DBS0235521	23-SEP-03
DBS0237117	DBS0235529	24-SEP-03
DBS0237117	DBS0235519	12-DEC-03
DBS0237117	DBS0235530	24-FEB-04
DBS0237117	DBS0235518	03-JUN-04
DBS0237117	DBS0235528	08-SEP-04
DBS0237117	DBS0235527	03-NOV-04
DBS0237117	DBS0235516	08-APR-05
DBS0237117	DBS0235524	15-APR-05
DBS0237117	DBS0235526	28-JUN-05
DBS0237117	DBS0235523	21-SEP-05
DBS0237117	DBS0235525	19-OCT-05
DBS0237117	DBS0235531	19-OCT-05
DBS0237117	DBS0237699	09-DEC-05
DBS0237117	DBS0235522	22-DEC-05
DBS0237117	DBS0235517	25-MAY-06
DBS0237117	DBS0235532	25-MAY-06
DBS0237117	DBS0237914	01-JUN-06
DBS0237117	DBS0238015	13-APR-07
DBS0237117	DBS0238585	07-SEP-07
DBS0237117	DBS0238747	09-NOV-07
DBS0237236	DBS0236013	01-JAN-03
DBS0237236	DBS0236486	25-MAR-04
DBS0237236	DBS0236345	01-JUN-04
DBS0237236	DBS0236485	01-AUG-05
DBS0237236	DBS0236487	27-SEP-05
DBS0237236	DBS0266758	15-MAY-08
DBS0237236	DBS0237980
DBS0237199	DBS0236013	01-JAN-03
DBS0237199	DBS0236486	25-MAR-04
DBS0237199	DBS0236345	01-JUN-04
DBS0237199	DBS0236485	01-AUG-05
DBS0237199	DBS0236487	27-SEP-05
DBS0237199	DBS0266758	15-MAY-08
DBS0237199	DBS0237980
DBS0235891	DBS0235551
DBS0235505	DBS0302388	28-JUL-08
DBS0236520	DBS0235699	01-JAN-93
DBS0236520	DBS0235696	15-JUL-03
DBS0236520	DBS0235700	18-FEB-04
DBS0236520	DBS0235697	10-AUG-04
DBS0236520	DBS0235698	02-SEP-05
DBS0236520	DBS0235701	19-JAN-06
DBS0236520	DBS0238586	07-SEP-07
